yearMonth,assunto_cnj,count
2018-05-01,Doação,5
2018-05-01,Domínio Público,1
2018-05-01,Duplicata,136
2018-05-01,Duplicata Simulada,1
2018-05-01,Edital,6
2018-05-01,Eleição,1
2018-05-01,Empregado Público / Temporário,139
2018-05-01,Empreitada,13
2018-05-01,Empréstimo consignado,81
2018-05-01,Enquadramento,3
2018-05-01,Enriquecimento sem Causa,3
2018-05-01,Ensino Fundamental e Médio,636
2018-05-01,Ensino Superior,128
2018-05-01,Entrada e Permanência de Menores,2
2018-05-01,Erro Médico,64
2018-05-01,Esbulho / Turbação / Ameaça,104
2018-05-01,Escolaridade,27
2018-05-01,Espécies de Contratos,146
2018-05-01,Espécies de Títulos de Crédito,116
2018-05-01,Estabelecimentos de Ensino,39
2018-05-01,Estaduais,6
2018-05-01,Estelionato,36
2018-05-01,Estelionato Majorado,2
2018-05-01,Estupro,54
2018-05-01,Estupro (Art. 213),9
2018-05-01,Estupro de vulnerável,113
2018-05-01,Exame de Saúde e/ou Aptidão Física,11
2018-05-01,Exame Psicotécnico / Psiquiátrico,4
2018-05-01,Exclusão - ICMS,4
2018-05-01,Execução Contratual,9
2018-05-01,Exercício arbitrário das próprias razões,1
2018-05-01,Exibicao de Documentos,5
2018-05-01,Exoneração,97
2018-05-01,Expurgos Inflacionários / Planos Econômicos,623
2018-05-01,Extorsão,7
2018-05-01,Extorsão mediante seqüestro,5
2018-05-01,Extravio de bagagem,9
2018-05-01,Falsa identidade,5
2018-05-01,Falsidade ideológica,5
2018-05-01,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,4
2018-05-01,Falsificação de documento particular,3
2018-05-01,Falsificação de documento público,4
2018-05-01,Falta / Insuficiência das Condições de Encarceramento :: Competência da Fazenda Pública,113
2018-05-01,Família,43
2018-05-01,Fato Gerador/Incidência,2
2018-05-01,Fatos Jurídicos,3
2018-05-01,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,3
2018-05-01,Favorecimento real,1
2018-05-01,Férias,19
2018-05-01,Fiança,1
2018-05-01,Financiamento de Produto,13
2018-05-01,Fiscalização,10
2018-05-01,Fixação,71
2018-05-01,Fornecimento de Água,147
2018-05-01,Fornecimento de Energia Elétrica,316
2018-05-01,Fornecimento de Medicamentos,432
2018-05-01,Franquia,5
2018-05-01,Fraude no Pagamento por Meio de Cheque,2
2018-05-01,Funcionamento de Estabelecimentos Empresariais,2
2018-05-01,Furto,38
2018-05-01,Furto (art. 155),10
2018-05-01,Furto Qualificado,157
2018-05-01,"Furto Qualificado (Art. 155, § 4o.)",1
2018-05-01,Garantias Constitucionais,15
2018-05-01,Gestante / Adotante / Paternidade,3
2018-05-01,Gestão de Negócios,6
2018-05-01,Gratificação de Incentivo,13
2018-05-01,Gratificação Natalina/13º salário,15
2018-05-01,Gratificação Natalina/13º Salário,2
2018-05-01,Gratificações de Atividade,10
2018-05-01,Gratificações e Adicionais,87
2018-05-01,Gratificações Municipais Específicas,21
2018-05-01,Grave,3
2018-05-01,Guarda,139
2018-05-01,Habilitação / Registro Cadastral / Julgamento / Homologação,2
2018-05-01,Habitação,3
2018-05-01,Hipoteca,2
2018-05-01,Homicídio Privilegiado,5
2018-05-01,Homicídio Qualificado,626
2018-05-01,Homicídio Simples,89
2018-05-01,Honorarios Profissionais,168
2018-05-01,ICMS / Incidência Sobre o Ativo Fixo,5
2018-05-01,ICMS/ Imposto sobre Circulação de Mercadorias,372
2018-05-01,ICMS/Importação,3
2018-05-01,Imissão,21
2018-05-01,Impostos,187
2018-05-01,Improbidade Administrativa,61
2018-05-01,Inadimplemento,101
2018-05-01,Incêndio,4
2018-05-01,Inclusão de Dependente,1
2018-05-01,Inclusão Indevida em Cadastro de Inadimplentes,614
2018-05-01,Inconstitucionalidade Material,18
2018-05-01,Indenização / Terço Constitucional,33
2018-05-01,Indenização por Dano Material,720
2018-05-01,Indenizaçao por Dano Moral,3
2018-05-01,Indenização por Dano Moral,2048
2018-05-01,Indenizações Regulares,6
2018-05-01,Índice da URV Lei 8.880/1994,1
2018-05-01,Infração Administrativa,13
2018-05-01,Ingresso e Concurso,9
2018-05-01,Ingresso e Exclusão dos Sócios na Sociedade,2
2018-05-01,Injúria,5
2018-05-01,Inquérito / Processo / Recurso Administrativo,3
2018-05-01,Inscrição / Documentação,6
2018-05-01,Integralidade,153
2018-05-01,Interdição,2
2018-05-01,Interesse Particular,1
2018-05-01,Internação sem atividades externas,2
2018-05-01,Interpretação / Revisão de Contrato,39
2018-05-01,Intervenção do Estado na Propriedade,6
2018-05-01,Introdução ou abandono de animais em propriedade alheia,1
2018-05-01,Invalidez Permanente,5
2018-05-01,Inventário e Partilha,183
2018-05-01,Investigação de Paternidade,53
2018-05-01,"IOC/IOF Imposto sobre operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários",1
2018-05-01,IPTU/ Imposto Predial e Territorial Urbano,610
2018-05-01,IPVA - Imposto Sobre Propriedade de Veículos Automotores,34
2018-05-01,IRPF/Imposto de Renda de Pessoa Física,31
2018-05-01,Irredutibilidade de Vencimentos,26
2018-05-01,Isonomia,3
2018-05-01,Isonomia/Equivalência Salarial,3
2018-05-01,ISS/ Imposto sobre Serviços,148
2018-05-01,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,16
2018-05-01,ITCD - Imposto de Transmissão Causa Mortis,5
2018-05-01,Jornada de Trabalho,36
2018-05-01,Latrocínio,88
2018-05-01,Lesões Corporais,2
2018-05-01,Leve,21
2018-05-01,Liberação de Veículo Apreendido,10
2018-05-01,Licença por Acidente em Serviço,3
2018-05-01,Licença Prêmio,5
2018-05-01,Licença-Prêmio,6
2018-05-01,Licenças,15
2018-05-01,Licenças / Afastamentos,5
2018-05-01,Licenciamento de Veículo,25
2018-05-01,Licitações,54
2018-05-01,Limite de Idade,1
2018-05-01,Liquidação / Cumprimento / Execução :: Competência de Cível - Meio Ambiente,3
2018-05-01,Liquidação / Cumprimento / Execução :: Competência de Precatória Cível,105
2018-05-01,Liquidação / Cumprimento / Execução :: Competência de Precatória Registros Públicos,1
2018-05-01,Locação de Imóvel,420
2018-05-01,Locação de Móvel,20
2018-05-01,Magistério público da educação básica - hora-atividade (Lei 11.738/08),100
2018-05-01,Magistratura,1
2018-05-01,Mandato,368
2018-05-01,Marca,10
2018-05-01,Maus Tratos,8
2018-05-01,Medidas Sócioeducativas,1
2018-05-01,Meio Ambiente,54
2018-05-01,Militar,65
2018-05-01,Moeda Falsa / Assimilados,1
2018-05-01,Multa,1
2018-05-01,Multas e demais Sanções,549
2018-05-01,Municipais,47
2018-05-01,Mútuo,45
2018-05-01,Nomeação,21
2018-05-01,Nota de Crédito Comercial,1
2018-05-01,Nota Promissória,102
2018-05-01,Nulidade e Anulação de Partilha e Adjudicação de Herança,1
2018-05-01,Nulidade e Anulação de Testamento,8
2018-05-01,Obrigações,696
2018-05-01,Oferta,7
2018-05-01,Ordenação da Cidade / Plano Diretor,3
2018-05-01,Overbooking,1
2018-05-01,Pagamento,119
2018-05-01,Pagamento Atrasado / Correção Monetária,7
2018-05-01,Pagamento em Consignação,3
2018-05-01,Pagamento Indevido,13
2018-05-01,Parcelamento,4
2018-05-01,Parcelamento de Vencimentos,221
2018-05-01,Parceria Agrícola e/ou pecuária,22
2018-05-01,Parlamentares,2
2018-05-01,Partido Político,1
2018-05-01,Patente,1
2018-05-01,Peculato,2
2018-05-01,Pensão,52
2018-05-01,Pensão por Morte (Art. 74/9),18
2018-05-01,Perdas e Danos,5
2018-05-01,Pessoas Jurídicas,14
2018-05-01,Pessoas naturais,64
2018-05-01,Petição de Herança,1
2018-05-01,PIS,1
2018-05-01,Piso Salarial,372
2018-05-01,Plano de Classificação de Cargos,4
2018-05-01,Planos de Saúde,569
2018-05-01,Posse,142
2018-05-01,Posse de Drogas para Consumo Pessoal,56
2018-05-01,Posse e Exercício,2
2018-05-01,Posse Sexual Mediante Fraude,1
2018-05-01,Prazo de Validade,2
2018-05-01,Prescrição,1
2018-05-01,Prestação de Contas,1
2018-05-01,Prestação de Serviços,280
2018-05-01,Previdência privada,319
2018-05-01,Processo Administrativo Disciplinar / Sindicância,3
2018-05-01,Processo Administrativo Disciplinar ou Sindicância,10
2018-05-01,Produto Impróprio,1
2018-05-01,Promessa de Compra e Venda,523
2018-05-01,Promessa de Recompensa,4
2018-05-01,Promoção,10
2018-05-01,Promoção / Ascensão,60
2018-05-01,Propriedade,57
2018-05-01,Propriedade Fiduciária,8
2018-05-01,Propriedade Intelectual / Industrial,22
2018-05-01,Protesto Indevido de Título,34
2018-05-01,Prova de Títulos,3
2018-05-01,Quadrilha ou Bando,11
2018-05-01,Readaptação,2
2018-05-01,"Reajuste de Remuneração, Soldo, Proventos ou Pensão",7
2018-05-01,"Reajustes de Remuneração, Proventos ou Pensão",638
2018-05-01,Receptação,43
2018-05-01,Receptação Qualificada,4
2018-05-01,Recondução,6
2018-05-01,Reconhecimento / Dissolução,289
2018-05-01,Recuperação judicial e Falência,172
2018-05-01,Regime de Bens Entre os Cônjuges,9
2018-05-01,Regime Estatutário,5
2018-05-01,Regime Previdenciário,9
2018-05-01,Registro Civil das Pessoas Naturais,9
2018-05-01,Registro de Imóveis,11
2018-05-01,Registro em Cadastro,51
2018-05-01,Registro em Cadastro de Inadimplentes,281
2018-05-01,REGISTROS PÚBLICOS,1
2018-05-01,Regulamentação de Visitas,23
2018-05-01,Reintegração,26
2018-05-01,Reivindicação,27
2018-05-01,Relações de Parentesco,6
2018-05-01,Remoção,7
2018-05-01,Repasse de Verbas Públicas,11
2018-05-01,Repetição de indébito,12
2018-05-01,Representação comercial,40
2018-05-01,Rescisão / Resolução,6
2018-05-01,Rescisão do contrato e devolução do dinheiro,104
2018-05-01,Reserva de Dominio,25
2018-05-01,Reserva de Vagas para Deficientes,2
2018-05-01,Resgate de Contribuição,2
2018-05-01,Resistência,1
2018-05-01,Responsabilidade Civil,760
2018-05-01,Responsabilidade da Administração,116
2018-05-01,Responsabilidade do Fornecedor,67
2018-05-01,Responsabilidade dos sócios,1
2018-05-01,Restabelecimento,6
2018-05-01,Retificação de Área de Imóvel,1
2018-05-01,Retificação de Nome,12
2018-05-01,Revisão,116
2018-05-01,"Revisão Geral Anual (Mora do Executivo - inciso X, art. 37, CF 1988)",3
2018-05-01,Revogação/Anulação de multa ambiental,2
2018-05-01,Revogação/Concessão de Licença Ambiental,3
2018-05-01,Roubo,71
2018-05-01,Roubo (art. 157),61
2018-05-01,Roubo Majorado,696
2018-05-01,Salário-Família,20
2018-05-01,Saúde,133
2018-05-01,Seção Cível,13
2018-05-01,Seguro,673
2018-05-01,Seqüestro e cárcere privado,3
2018-05-01,Serviços,6
2018-05-01,Serviços Hospitalares,19
2018-05-01,Serviços Profissionais,32
2018-05-01,Servidão,12
2018-05-01,Servidão Administrativa,1
2018-05-01,Servidao de Eletroduto,16
2018-05-01,Servidor Público Civil,345
2018-05-01,Servidores Ativos,4
2018-05-01,Servidores Inativos,13
2018-05-01,Sistema Financeiro da Habitação,51
2018-05-01,Sistema Nacional de Trânsito,89
2018-05-01,Sistema Remuneratório e Benefícios,468
2018-05-01,Sociedade,12
2018-05-01,Subsídios,3
2018-05-01,Substituição do Produto,22
2018-05-01,Sucessões,50
2018-05-01,Suspensão,3
2018-05-01,Suspensão da Exigibilidade,15
2018-05-01,Sustação de Protesto,51
2018-05-01,Tarifas,5
2018-05-01,Taxa de Coleta de Lixo,16
2018-05-01,Taxa de Fiscalização Ambiental,2
2018-05-01,Taxa de Iluminação Pública,3
2018-05-01,Taxa de Licenciamento de Estabelecimento,18
2018-05-01,Taxas,10
2018-05-01,Telefonia,845
2018-05-01,Tempo de Serviço,15
2018-05-01,Teto Salarial,2
2018-05-01,Títulos de Crédito,4
2018-05-01,Tráfico de Drogas e Condutas Afins,812
2018-05-01,Tráfico de influência,1
2018-05-01,Transação,1
2018-05-01,Transferência ex-officio para reserva,1
2018-05-01,Transporte Aéreo,29
2018-05-01,Transporte Aquaviário,1
2018-05-01,Transporte de Coisas,42
2018-05-01,Transporte de Pessoas,57
2018-05-01,Transporte Terrestre,13
2018-05-01,Tratamento da Própria Saúde,2
2018-05-01,Tratamento Médico-Hospitalar,91
2018-05-01,Tratamento Medico-Hospitalar e/ou Fornecimento,78
2018-05-01,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos,22
2018-05-01,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos :: Competência de Família Substituta - JIJ,1
2018-05-01,Troca ou Permuta,11
2018-05-01,Turismo,6
2018-05-01,Tutela e Curatela,14
2018-05-01,Ultraje Público ao Pudor (Ato/Escrito Obsceno),1
2018-05-01,União Estável ou Concubinato,17
2018-05-01,União Homoafetiva,1
2018-05-01,Unidade de terapia intensiva (UTI) ou unidade de cuidados intensivos (UCI),8
2018-05-01,Uso de documento falso,4
2018-05-01,Uso ou Tráfico de Drogas,2
2018-05-01,Uso ou Tráfico de Drogas :: Competência de Irregul. em Entidade de Atend. Sócioeducativo-JIJ,1
2018-05-01,Usucapiao (Bens Moveis),1
2018-05-01,Usucapião da L 6.969/1981,1
2018-05-01,Usucapião Especial (Constitucional),4
2018-05-01,Usucapião Extraordinária,48
2018-05-01,Usucapião Ordinária,25
2018-05-01,Usufruto,1
2018-05-01,Vaga de garagem,2
2018-05-01,Violação aos Princípios Administrativos,2
2018-05-01,Violação de direito autoral,2
2018-05-01,Voluntária,6
2018-05-01,Warrant,1
2018-05-01,NA,43
2018-06-01,Abandono de incapaz,3
2018-06-01,Abandono Intelectual,15
2018-06-01,Abandono Material,20
2018-06-01,Abatimento proporcional do preço,5
2018-06-01,Abono de Permanência,15
2018-06-01,Abuso Sexual,2
2018-06-01,Acidente Aéreo,1
2018-06-01,Acidente de Trabalho,18
2018-06-01,Acidente De Trabalho,126
2018-06-01,Acidente de Trânsito,446
2018-06-01,Acumulação de Cargos,2
2018-06-01,Adicional de Horas Extras,60
2018-06-01,Adicional de Insalubridade,57
2018-06-01,Adicional de Periculosidade,5
2018-06-01,Adicional de Serviço Noturno,127
2018-06-01,Adimplemento e Extinção,1
2018-06-01,Adjudicação Compulsória,33
2018-06-01,Administração,1
2018-06-01,Admissão / Permanência / Despedida,34
2018-06-01,Adoção de Criança,5
2018-06-01,Adoção Internacional :: Competência de Preparação para Adoção - JIJ,1
2018-06-01,Adoção Nacional,2
2018-06-01,Adoção Nacional :: Competência de Preparação para Adoção - JIJ,2
2018-06-01,Adulteração de Sinal Identificador de Veículo Automotor,31
2018-06-01,Agêncie e Distribuição,3
2018-06-01,Águas Públicas,3
2018-06-01,Alienação Fiduciária,1676
2018-06-01,Alienação Parental,1
2018-06-01,Alimentos,308
2018-06-01,Alteração de Coisa Comum,1
2018-06-01,Ameaça,97
2018-06-01,Ameaça (art. 147),2
2018-06-01,Anulação,15
2018-06-01,Anulação de Débito Fiscal,16
2018-06-01,Anulação e Correção de Provas / Questões,27
2018-06-01,Aposentadoria,43
2018-06-01,Aposentadoria por Invalidez,14
2018-06-01,Aposentadoria por Invalidez Acidentária,12
2018-06-01,Apreensão,1
2018-06-01,"Apropriação de Coisa Havida por Erro, Caso Fortuito ou Força da Natureza",1
2018-06-01,Apropriação indébita,16
2018-06-01,Apuração de haveres,10
2018-06-01,Aquisição,66
2018-06-01,Área de Preservação Permanente,2
2018-06-01,Arquivamento Administrativo - Crédito de Pequeno Valor,1
2018-06-01,Arrendamento Mercantil,67
2018-06-01,Arrendamento Rural,42
2018-06-01,Assinatura Básica Mensal,18
2018-06-01,Assistência à Saúde,16
2018-06-01,Associação,9
2018-06-01,Associação para a Produção e Tráfico e Condutas Afins,13
2018-06-01,Atentado Violento ao Pudor,23
2018-06-01,Ato / Negócio Jurídico,1
2018-06-01,Ato Infracional,105
2018-06-01,"Ato Lesivo ao Patrimônio Artístico, Estético, Histórico ou Turístico",4
2018-06-01,Atos Administrativos,58
2018-06-01,Atraso de vôo,4
2018-06-01,Autofalência,2
2018-06-01,Auxílio-Acidente (Art. 86),192
2018-06-01,Auxílio-Alimentação,109
2018-06-01,Auxílio-Doença Acidentário,552
2018-06-01,Auxílio-Doença Previdenciário,1
2018-06-01,Auxílio-Reclusão (Art. 80),1
2018-06-01,Bancários,163
2018-06-01,Bem de Família,15
2018-06-01,Benefícios em Espécie,21
2018-06-01,Benfeitorias,2
2018-06-01,Busca e Apreensão de Menores,6
2018-06-01,Cadastro de Análise de Crédito,9
2018-06-01,Calúnia,6
2018-06-01,Câmbio,1
2018-06-01,Cancelamento de Hipoteca,1
2018-06-01,Cancelamento de Protesto,9
2018-06-01,Cancelamento de vôo,6
2018-06-01,Capacidade,44
2018-06-01,Cartão de Crédito,547
2018-06-01,Casamento,27
2018-06-01,Cédula de Crédito à Exportação,1
2018-06-01,Cédula de Crédito Bancário,4
2018-06-01,Cédula de Crédito Comercial,1
2018-06-01,Cédula de Crédito Rural,9
2018-06-01,Cédula de Produto Rural,8
2018-06-01,Cédula Hipotecária,2
2018-06-01,Cessão de Crédito,3
2018-06-01,Cheque,190
2018-06-01,Classificação de créditos,1
2018-06-01,Classificação e/ou Preterição,18
2018-06-01,CND/Certidão Negativa de Débito,1
2018-06-01,CNH - Carteira Nacional de Habilitação,197
2018-06-01,Coação no curso do processo,4
2018-06-01,Cobrança indevida de ligações,5
2018-06-01,Coisas,25
2018-06-01,Comercialização de dados cadastrais de consumidores,1
2018-06-01,Comissão,2
2018-06-01,Comodato,8
2018-06-01,Compra e Venda,314
2018-06-01,Compromisso,19
2018-06-01,Compulsória,1
2018-06-01,Comunicação falsa de crime ou de contravenção,1
2018-06-01,Concessão,24
2018-06-01,Concessão / Permissão / Autorização,3
2018-06-01,Concurso de Credores,1
2018-06-01,Concurso Público / Edital,60
2018-06-01,Concussão,1
2018-06-01,Condomínio,103
2018-06-01,Condomínio em Edifício,30
2018-06-01,Consórcio,62
2018-06-01,Constrangimento ilegal (art. 146),1
2018-06-01,Contrabando ou Descaminho,1
2018-06-01,Contrato Temporário de Mão de Obra L 8.745/1993,1
2018-06-01,Contratos Administrativos,59
2018-06-01,Contratos Bancários,1783
2018-06-01,Contratos de Consumo,54
2018-06-01,Contratos de Participacao Financeira,640
2018-06-01,Contravenções Penais,74
2018-06-01,Contribuição Sindical,4
2018-06-01,Contribuições,1
2018-06-01,Contribuições Corporativas,1
2018-06-01,Contribuições de Melhoria,6
2018-06-01,Contribuições Especiais,1
2018-06-01,"Contribuições para o SEBRAE, SESC, SENAC, SENAI e outros",4
2018-06-01,Contribuições Previdenciárias,82
2018-06-01,Controle de Constitucionalidade,15
2018-06-01,Convênio,2
2018-06-01,Convolação de recuperação judicial em falência,1
2018-06-01,Corretagem,40
2018-06-01,Corrupção ativa,5
2018-06-01,Corrupção de Menores,1
2018-06-01,Corrupção passiva,2
2018-06-01,Crédito Rural,1
2018-06-01,Crédito Tributário,1
2018-06-01,Crime contra o Pátrio-Poder e Tutela,1
2018-06-01,Crimes contra a Fauna,5
2018-06-01,Crimes contra a Flora,4
2018-06-01,Crimes contra as Relações de Consumo,8
2018-06-01,Crimes da Lei de licitações,2
2018-06-01,"Crimes de Lavagem ou Ocultação de Bens, Direitos ou Valores",9
2018-06-01,Crimes de Responsabilidade,2
2018-06-01,Crimes de Tortura,7
2018-06-01,Crimes de Tráfico Ilícito e uso indevido de drogas - L 6368,7
2018-06-01,Crimes de Trânsito,95
2018-06-01,Crimes do Sistema Nacional de Armas,259
2018-06-01,Crimes Falimentares,1
2018-06-01,Crimes Previstos na Legislação Extravagante,1
2018-06-01,Crimes Previstos no Estatuto da criança e do adolescente,5
2018-06-01,Crimes Previstos no Estatuto do Idoso,2
2018-06-01,Crimes Resultante de Preconceito de Raça ou de Cor,1
2018-06-01,Curso de Formação,6
2018-06-01,Custeio de Assistência Médica,3
2018-06-01,Da Poluição,9
2018-06-01,Dano,3
2018-06-01,Dano Ambiental,2
2018-06-01,Dano ao Erário,4
2018-06-01,Dano Qualificado,1
2018-06-01,De Tráfico Ilícito e Uso Indevido de Drogas,14
2018-06-01,De Trânsito,3
2018-06-01,Decadência,1
2018-06-01,Decorrente de Violência Doméstica,154
2018-06-01,"Defeito, nulidade ou anulação",2
2018-06-01,Demissão ou Exoneração,2
2018-06-01,Denunciação caluniosa,6
2018-06-01,Depósito,4
2018-06-01,Desacato,16
2018-06-01,Desapropriação,17
2018-06-01,Desapropriação Indireta,6
2018-06-01,Desapropriação por Utilidade Pública / DL 3.365/1941,1
2018-06-01,Desconsideração da Personalidade Jurídica,2
2018-06-01,Desconto em folha de pagamento,6
2018-06-01,Descontos Indevidos,65
2018-06-01,Desenho Industrial,2
2018-06-01,Desobediência,3
2018-06-01,Desobediência a decisão judicial sobre perda ou suspensão de direitos,4
2018-06-01,Despejo para Uso Próprio,4
2018-06-01,Despejo por Denúncia Vazia,1
2018-06-01,Despesas Condominiais,78
2018-06-01,Diárias e Outras Indenizações,3
2018-06-01,Difamação,7
2018-06-01,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,35
2018-06-01,Direito Autoral,19
2018-06-01,DIREITO CIVIL,129
2018-06-01,DIREITO DA CRIANÇA E DO ADOLESCENTE,37
2018-06-01,Direito de Imagem,15
2018-06-01,Direito de Preferência,1
2018-06-01,Direito de Vizinhança,53
2018-06-01,DIREITO DO CONSUMIDOR,45
2018-06-01,DIREITO DO TRABALHO,1
2018-06-01,DIREITO PENAL,33
2018-06-01,Direitos / Deveres do Condômino,6
2018-06-01,Direitos da Personalidade :: Competência de Voluntárias - JIJ,2
2018-06-01,Direitos e Títulos de Crédito,1
2018-06-01,Dirigente Sindical,1
2018-06-01,Dissolução,137
2018-06-01,Dívida Ativa não-tributária,48
2018-06-01,Divisão e Demarcação,15
2018-06-01,Do Sistema Nacional de Armas,6
2018-06-01,Doação,4
2018-06-01,Doença em Pessoa da Família,2
2018-06-01,Domínio Público,1
2018-06-01,Duplicata,109
2018-06-01,Duplicata Simulada,1
2018-06-01,Edital,5
2018-06-01,Empregado Público / Temporário,118
2018-06-01,Empreitada,8
2018-06-01,Empréstimo consignado,67
2018-06-01,Enfiteuse,1
2018-06-01,Enquadramento,2
2018-06-01,Ensino Fundamental e Médio,156
2018-06-01,Ensino Superior,97
2018-06-01,Entrada e Permanência de Menores,1
2018-06-01,Erro Médico,87
2018-06-01,Esbulho / Turbação / Ameaça,117
2018-06-01,Escolaridade,5
2018-06-01,Espécies de Contratos,126
2018-06-01,Espécies de Títulos de Crédito,93
2018-06-01,Estabelecimentos de Ensino,34
2018-06-01,Estaduais,3
2018-06-01,Estágio Probatório,2
2018-06-01,Estelionato,25
2018-06-01,Estelionato Majorado,2
2018-06-01,Estupro,68
2018-06-01,Estupro (Art. 213),13
2018-06-01,Estupro de vulnerável,110
2018-06-01,Evicção ou Vicio Redibitório,1
2018-06-01,Exame de Saúde e/ou Aptidão Física,14
2018-06-01,Exame Psicotécnico / Psiquiátrico,7
2018-06-01,Exclusão - ICMS,2
2018-06-01,Exclusão de associado,2
2018-06-01,Exclusão de herdeiro ou legatário,3
2018-06-01,Execução Contratual,2
2018-06-01,Exibicao de Documentos,10
2018-06-01,Exoneração,83
2018-06-01,Explosão,1
2018-06-01,Expurgos Inflacionários / Planos Econômicos,1245
2018-06-01,Extinção,1
2018-06-01,Extorsão,8
2018-06-01,Extorsão (art. 158),1
2018-06-01,Extorsão mediante seqüestro,6
2018-06-01,Extravio de bagagem,8
2018-06-01,Falsidade ideológica,9
2018-06-01,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,5
2018-06-01,Falsificação / Corrupção / Adulteração / Alteração de Substância ou Produtos Alimentícios,1
2018-06-01,Falsificação de documento público,6
2018-06-01,Falsificação do selo ou sinal público,1
2018-06-01,Falso testemunho ou falsa perícia,5
2018-06-01,Falta / Insuficiência das Condições de Encarceramento :: Competência da Fazenda Pública,137
2018-06-01,Família,49
2018-06-01,Fatos Jurídicos,3
2018-06-01,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,4
2018-06-01,Favorecimento real,1
2018-06-01,Férias,24
2018-06-01,Fiança,1
2018-06-01,Financiamento de Produto,8
2018-06-01,Fiscalização,4
2018-06-01,Fixação,47
2018-06-01,Fornecimento de Água,115
2018-06-01,Fornecimento de Energia Elétrica,324
2018-06-01,Fornecimento de Medicamentos,431
2018-06-01,Franquia,4
2018-06-01,Fraude de lei sobre estrangeiros,1
2018-06-01,Fraude no Pagamento por Meio de Cheque,2
2018-06-01,Furto,58
2018-06-01,Furto (art. 155),9
2018-06-01,Furto de Veículo Automotor a ser Transportado para outro Estado ou Exterior,1
2018-06-01,Furto Privilegiado,2
2018-06-01,Furto Qualificado,131
2018-06-01,"Furto Qualificado (Art. 155, § 4o.)",10
2018-06-01,Garantias Constitucionais,10
2018-06-01,Gestante / Adotante / Paternidade,2
2018-06-01,Gestão de Negócios,2
2018-06-01,Gratificação de Incentivo,10
2018-06-01,Gratificação Natalina/13º salário,26
2018-06-01,Gratificações de Atividade,17
2018-06-01,Gratificações e Adicionais,108
2018-06-01,Gratificações Municipais Específicas,6
2018-06-01,Grave,11
2018-06-01,Gravíssima,4
2018-06-01,Guarda,105
2018-06-01,Habilitação / Registro Cadastral / Julgamento / Homologação,5
2018-06-01,Hipoteca,1
2018-06-01,Homicídio Privilegiado,3
2018-06-01,Homicídio Qualificado,548
2018-06-01,Homicídio Simples,106
2018-06-01,Honorarios Profissionais,52
2018-06-01,ICMS / Incidência Sobre o Ativo Fixo,7
2018-06-01,ICMS/ Imposto sobre Circulação de Mercadorias,353
2018-06-01,ICMS/Importação,4
2018-06-01,Imissão,21
2018-06-01,Impostos,148
2018-06-01,Improbidade Administrativa,50
2018-06-01,Inadimplemento,112
2018-06-01,Incapacidade Laborativa Parcial,2
2018-06-01,Incêndio,7
2018-06-01,Inclusão Indevida em Cadastro de Inadimplentes,617
2018-06-01,Inconstitucionalidade Material,22
2018-06-01,Indenização / Terço Constitucional,23
2018-06-01,Indenização por Dano Material,731
2018-06-01,Indenizaçao por Dano Moral,1
2018-06-01,Indenização por Dano Moral,2207
2018-06-01,Indenizações Regulares,5
2018-06-01,Índice da URV Lei 8.880/1994,1
2018-06-01,"Induzimento, Instigação ou Auxílio a Suicídio",1
2018-06-01,Infração Administrativa,10
2018-06-01,Ingresso e Concurso,9
2018-06-01,Ingresso e Exclusão dos Sócios na Sociedade,7
2018-06-01,Injúria,6
2018-06-01,Inquérito / Processo / Recurso Administrativo,1
2018-06-01,Inscrição / Documentação,10
2018-06-01,Inspeção Sanitária de Origem Animal,1
2018-06-01,Integralidade,141
2018-06-01,Interdição,1
2018-06-01,Interesse Particular,2
2018-06-01,Internação sem atividades externas,1
2018-06-01,Interpretação / Revisão de Contrato,62
2018-06-01,Intervenção do Estado na Propriedade,4
2018-06-01,Intervenção em Estado / Município,2
2018-06-01,Invalidez Permanente,5
2018-06-01,Inventário e Partilha,94
2018-06-01,Investigação de Paternidade,35
2018-06-01,IPTU/ Imposto Predial e Territorial Urbano,464
2018-06-01,IPVA - Imposto Sobre Propriedade de Veículos Automotores,29
2018-06-01,IRPF/Imposto de Renda de Pessoa Física,44
2018-06-01,Irredutibilidade de Vencimentos,25
2018-06-01,Isonomia,2
2018-06-01,Isonomia/Equivalência Salarial,1
2018-06-01,ISS/ Imposto sobre Serviços,146
2018-06-01,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,13
2018-06-01,ITCD - Imposto de Transmissão Causa Mortis,5
2018-06-01,Jornada de Trabalho,38
