weekDay,assunto_cnj,count
Wed,Despejo para Uso Próprio,118
Wed,Despejo por Denúncia Vazia,232
Wed,Despesas Condominiais,1297
Wed,Destruição / Subração / Ocultação de Cadáver,2
Wed,Devolução de contribuições previdenciárias pagas além do teto,2
Wed,Diárias e Outras Indenizações,64
Wed,Difamação,50
Wed,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,1728
Wed,Direito Autoral,324
Wed,DIREITO CIVIL,2328
Wed,DIREITO DA CRIANÇA E DO ADOLESCENTE,4122
Wed,DIREITO DA SAÚDE,50
Wed,Direito de Greve,49
Wed,Direito de Imagem,270
Wed,Direito de Preferência,14
Wed,Direito de Vizinhança,837
Wed,DIREITO DO CONSUMIDOR,1851
Wed,DIREITO DO TRABALHO,2
Wed,DIREITO PENAL,1005
Wed,Direitos / Deveres do Condômino,43
Wed,Direitos da Personalidade,52
Wed,Direitos da Personalidade :: Competência de Voluntárias - JIJ,7
Wed,Direitos e Títulos de Crédito,21
Wed,Dirigente Sindical,26
Wed,Disponibilidade / Aproveitamento,3
Wed,Disposição de coisa alheia como própria,23
Wed,Dissolução,5561
Wed,Dívida Ativa não-tributária,1595
Wed,Dívida Pública Mobiliária,2
Wed,Divisão e Demarcação,313
Wed,Do Sistema Nacional de Armas,123
Wed,Doação,108
Wed,Doença em Pessoa da Família,14
Wed,Domínio Público,55
Wed,Duplicata,3020
Wed,Duplicata Simulada,18
Wed,Edição,1
Wed,Edital,154
Wed,Eleição,31
Wed,Eleições - Diretórios,1
Wed,Empregado Público / Temporário,1722
Wed,Empreitada,405
Wed,Empréstimo consignado,1587
Wed,Empréstimos Compulsórios,36
Wed,Energia Elétrica,49
Wed,Enfiteuse,1
Wed,Enquadramento,61
Wed,Enriquecimento ilícito,18
Wed,Enriquecimento sem Causa,21
Wed,Ensino Fundamental e Médio,9537
Wed,Ensino Fundamental e Médio :: Competência de Cível - JIJ,6
Wed,Ensino Superior,2617
Wed,Entrada e Permanência de Menores,16
Wed,Entrada e Permanência de Menores :: Competência de Procedimento Administrativo - JIJ,4
Wed,Equilíbrio Financeiro,20
Wed,Equivalência salarial,6
Wed,Erro Médico,1226
Wed,Esbulho / Turbação / Ameaça,1831
Wed,Esbulho possessório,2
Wed,Escolaridade,52
Wed,Espécies de Contratos,5355
Wed,Espécies de Títulos de Crédito,2906
Wed,Estabelecimentos de Ensino,694
Wed,Estabilidade,17
Wed,Estaduais,289
Wed,Estágio Probatório,9
Wed,Estelionato,1278
Wed,Estelionato Majorado,16
Wed,Estupro,2085
Wed,Estupro (Art. 213),186
Wed,Estupro de vulnerável,2554
Wed,Evicção ou Vicio Redibitório,20
Wed,Exame de Saúde e/ou Aptidão Física,193
Wed,Exame Psicotécnico / Psiquiátrico,375
Wed,Exclusão - ICMS,89
Wed,Exclusão - Receitas Provenientes de Exportação,1
Wed,Exclusão de associado,18
Wed,Exclusão de filiado,1
Wed,Exclusão de herdeiro ou legatário,15
Wed,Execução Contratual,146
Wed,Exercício em Outro Município,1
Wed,Exibicao de Documentos,3394
Wed,Exoneração,2247
Wed,Expedição de Certidão Positiva de Débito com Efeito de Negativa,29
Wed,Expedição de CND,10
Wed,Exploração do Trabalho Infantil,5
Wed,Expurgos Inflacionários / Planos Econômicos,21432
Wed,Extinção,5
Wed,Extinção do Crédito Tributário,4
Wed,Extorsão,523
Wed,Extorsão (art. 158),10
Wed,Extorsão mediante seqüestro,162
Wed,Extorsão mediante seqüestro (art. 159),2
Wed,Extorsão mediante Sequestro Seguida de Lesão Corporal Grave,1
Wed,Extorsão mediante Seqüestro Seguida de Morte,12
Wed,Extravio de bagagem,246
Wed,Fabricação de Objeto Destinado a Produção de Drogas e Condutas Afins,5
Wed,Falsidade ideológica,7
Wed,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,3
Wed,Falsificação de documento particular,4
Wed,Falsificação de documento público,7
Wed,Falsificação do selo ou sinal público,2
Wed,Falso testemunho ou falsa perícia,9
Wed,Falta / Insuficiência das Condições de Encarceramento :: Competência da Fazenda Pública,684
Wed,Família,1768
Wed,Fato Atípico,11
Wed,Fato Atípico :: Competência de Juizado Especial Crime,82
Wed,Fato Atípico :: Competência de Juizado Especial Crime - Trânsito,357
Wed,Fato Atípico :: Competência de Violência Doméstica,20
Wed,Fato Gerador/Incidência,11
Wed,Fatos Jurídicos,49
Wed,Fauna,30
Wed,Favorecimento da Prostituição,19
Wed,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,64
Wed,Favorecimento real,2
Wed,Federais,15
Wed,Férias,692
Wed,Ferroviário,5
Wed,FGTS/Fundo de Garantia Por Tempo de Serviço,4
Wed,Fiança,57
Wed,Financiamento de Produto,166
Wed,Financiamento ou Custeio de Produção ou Tráfico de Drogas,3
Wed,Fiscalização,354
Wed,Fixação,1145
Wed,Flora,13
Wed,Fornecimento de Água,3445
Wed,Fornecimento de Energia Elétrica,14647
Wed,Fornecimento de Gás,1
Wed,Fornecimento de insumos,5
Wed,Fornecimento de medicamentos,188
Wed,Fornecimento de Medicamentos,6167
Wed,Fraldas,4
Wed,Franquia,89
Wed,Fraude à execução,2
Wed,Fraude na Entrega de Coisa,3
Wed,Fraude no Pagamento por Meio de Cheque,25
Wed,Fraude para Recebimento de Indenização ou Valor de Seguro,5
Wed,Fraude processual,1
Wed,Fuga de pessoa presa ou submetida a medida de segurança,1
Wed,Funcionamento de Comércio de Derivados de Petróleo,10
Wed,Funcionamento de Estabelecimentos Empresariais,53
Wed,Fundação de Direito Privado,19
Wed,Funrural,1
Wed,Furto,3457
Wed,Furto (art. 155),227
Wed,Furto de coisa comum,2
Wed,Furto de Veículo Automotor a ser Transportado para outro Estado ou Exterior,12
Wed,Furto Privilegiado,182
Wed,Furto Qualificado,7358
Wed,"Furto Qualificado (Art. 155, § 4o.)",133
Wed,Garantias Constitucionais,513
Wed,Gestante / Adotante / Paternidade,39
Wed,Gestão de Negócios,103
Wed,Governador,1
Wed,Gratificação de Desempenho de Atividade Técnico-administrativa - GDATA,5
Wed,Gratificação de Incentivo,299
Wed,Gratificação Incorporada / Quintos e Décimos / VPNI,9
Wed,Gratificação Natalina/13º salário,677
Wed,Gratificação Natalina/13º Salário,78
Wed,Gratificações da Lei 8.112/1990,2
Wed,Gratificações de Atividade,507
Wed,Gratificações e Adicionais,1714
Wed,Gratificações Estaduais Específicas,5
Wed,Gratificações Municipais Específicas,523
Wed,Grave,268
Wed,Gravíssima,92
Wed,Guarda,2878
Wed,Guarda com genitor ou responsável no exterior,3
Wed,Habilitação / Registro Cadastral / Julgamento / Homologação,151
Wed,Habitação,9
Wed,Hipoteca,64
Wed,Homicídio Privilegiado,173
Wed,Homicídio Qualificado,18514
Wed,Homicídio Simples,4139
Wed,Honorarios Profissionais,3870
Wed,ICMS / Incidência Sobre o Ativo Fixo,306
Wed,ICMS/ Imposto sobre Circulação de Mercadorias,21129
Wed,ICMS/Importação,198
Wed,IE/ Imposto sobre Exportação,6
Wed,II/ Imposto sobre Importação,4
Wed,Imissão,463
Wed,Impostos,8887
Wed,Improbidade Administrativa,2191
Wed,Imputação do Pagamento,2
Wed,Inadimplemento,2463
Wed,Incapacidade Laborativa Parcial,15
Wed,Incapacidade Laborativa Permanente,8
Wed,Incapacidade Laborativa Temporária,5
Wed,Incapacidade Laborativa Temporária :: Competência da Fazenda Pública,27
Wed,Incêndio,15
Wed,Inclusão de Dependente,13
Wed,Inclusão Indevida em Cadastro de Inadimplentes,16239
Wed,Inconstitucionalidade Material,92
Wed,Incorporação Imobiliária,1
Wed,Indenização / Terço Constitucional,412
Wed,Indenização por Dano Ambiental,30
Wed,Indenização por Dano Material,11024
Wed,Indenizaçao por Dano Moral,61
Wed,Indenização por Dano Moral,48192
Wed,Indenizações Regulares,52
Wed,Índice da Alíquota,8
Wed,Índice da URV Lei 8.880/1994,42
Wed,"Indução, Instigação ou Auxílio ao Uso de Drogas",1
Wed,Induzimento a erro essencial e ocultação de impedimento,1
Wed,"Induzimento, Instigação ou Auxílio a Suicídio",1
Wed,Ineficácia de atos em relação à massa,15
Wed,Infanticídio,4
Wed,Infração Administrativa,468
Wed,Ingresso e Concurso,159
Wed,Ingresso e Exclusão dos Sócios na Sociedade,55
Wed,Injúria,126
Wed,Inquérito / Processo / Recurso Administrativo,66
Wed,Inscrição / Documentação,94
Wed,Inspeção Fitossanitária,15
Wed,Inspeção Sanitária de Origem Animal,38
Wed,Instituição de Bem de Família,2
Wed,Integralidade,817
Wed,Interdição,76
Wed,Interesse Particular,28
Wed,Internação com atividades externas,4
Wed,Internação compulsória,3
Wed,Internação sem atividades externas,46
Wed,Internação/Transferência Hospitalar,9
Wed,Interpretação / Revisão de Contrato,1141
Wed,Intervenção do Estado na Propriedade,110
Wed,Intervenção em Estado / Município,37
Wed,Invalidez Permanente,113
Wed,Inventário e Partilha,4584
Wed,Investigação de Maternidade,26
Wed,Investigação de Paternidade,1496
Wed,"IOC/IOF Imposto sobre operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários",2
Wed,IPI/ Imposto sobre Produtos Industrializados,12
Wed,IPTU/ Imposto Predial e Territorial Urbano,25841
Wed,IPVA - Imposto Sobre Propriedade de Veículos Automotores,2284
Wed,IRPF/Imposto de Renda de Pessoa Física,2481
Wed,IRPJ/Imposto de Renda de Pessoa Jurídica,17
Wed,Irredutibilidade de Vencimentos,200
Wed,Isonomia,80
Wed,Isonomia/Equivalência Salarial,247
Wed,ISS/ Imposto sobre Serviços,6829
Wed,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,665
Wed,ITCD - Imposto de Transmissão Causa Mortis,630
Wed,ITR/ Imposto Territorial Rural,11
Wed,Jogo e Aposta,1
Wed,Jogos de Bingo e/ou Caça-níqueis,4
Wed,Jornada de Trabalho,809
Wed,Juros de Mora - Legais / Contratuais,9
Wed,Juros/Correção Monetária,5
Wed,Lançamento,11
Wed,Latrocínio,3011
Wed,Leasing Imobiliario,4
Wed,Legal,1
Wed,Lei de Imprensa,8
Wed,Lesões Corporais,93
Wed,Letra de Câmbio,15
Wed,Leve,511
Wed,Liberação de Veículo Apreendido,694
Wed,Liberdade assistida,1
Wed,Licença Capacitação (Aperfeiçoamento Profissional),14
Wed,Licença por Acidente em Serviço,10
Wed,Licença Prêmio,427
Wed,Licença-Prêmio,432
Wed,Licenças,644
Wed,Licenças / Afastamentos,160
Wed,Licenciamento,4
Wed,Licenciamento / Exclusão,10
Wed,Licenciamento de Veículo,563
Wed,Licitações,1982
Wed,Limite de Idade,39
Wed,Liquidação,8
Wed,Liquidação / Cumprimento / Execução,1
Wed,Liquidação / Cumprimento / Execução :: Competência de Cível - Meio Ambiente,91
Wed,Liquidação / Cumprimento / Execução :: Competência de Precatória Cível,302
Wed,Liquidação / Cumprimento / Execução :: Competência de Precatória Registros Públicos,29
Wed,Locação / Permissão / Concessão / Autorização / Cessão de Uso,17
Wed,Locação de Imóvel,9641
Wed,Locação de Móvel,363
Wed,Lotação,23
Wed,Loterias/Sorteio,2
Wed,Magistério público da educação básica - hora-atividade (Lei 11.738/08),1222
Wed,Magistratura,6
Wed,Mandato,4295
Wed,Marca,274
Wed,Massa Falida- Recolhimento,1
Wed,Maus Tratos,189
Wed,Maus Tratos :: Competência de Cautelares - JIJ,4
Wed,Maus Tratos :: Competência de Habilitações - JIJ,12
Wed,Maus Tratos :: Competência de Medidas de Proteção - JIJ,2
Wed,Maus Tratos :: Competência de Procedimento Administrativo - JIJ,1
Wed,Mediação para Servir a Lascívia de Outrem,2
Wed,Medicamento / Tratamento / Cirurgia de Eficácia não comprovada,18
Wed,Medidas Sócioeducativas,130
Wed,Meio Ambiente,1913
Wed,Mercado de Capitais,1
Wed,Militar,1382
Wed,Mineração,3
Wed,Ministério Público,11
Wed,Modalidade / Limite / Dispensa / Inexigibilidade,4
Wed,Moeda Falsa / Assimilados,7
Wed,Movimentos Repetitivos/Tenossinovite/LER/DORT,3
Wed,Multa,21
Wed,Multas e demais Sanções,8570
Wed,Municipais,1069
Wed,Município,19
Wed,Mútuo,4052
Wed,Nomeação,976
Wed,Nota de Crédito Comercial,61
Wed,Nota de Crédito Industrial,12
Wed,Nota de Crédito Rural,32
Wed,Nota Promissória,2327
Wed,Novação,7
Wed,Nulidade / Anulação,28
Wed,Nulidade e Anulação de Partilha e Adjudicação de Herança,69
Wed,Nulidade e Anulação de Testamento,129
Wed,Obrigações,11899
Wed,Oferecimento de Drogas para Consumo Conjunto,3
Wed,Oferta,74
Wed,Omissão de socorro,3
Wed,Orçamento,14
Wed,Ordem Urbanística,6
Wed,Ordenação da Cidade / Plano Diretor,226
Wed,Organização Político-administrativa / Administração Pública,33
Wed,Outras fraudes,2
Wed,Overbooking,22
Wed,Pagamento,1893
Wed,Pagamento Atrasado / Correção Monetária,95
Wed,Pagamento com Sub-rogação,4
Wed,Pagamento em Consignação,82
Wed,Pagamento Indevido,166
Wed,Parcelamento,23
Wed,Parcelamento de Vencimentos,1416
Wed,Parcelamento do solo urbano,4
Wed,Parceria Agrícola e/ou pecuária,285
Wed,Parlamentares,49
Wed,Partido Político,6
Wed,Parto Suposto,4
Wed,PASEP,5
Wed,Patente,44
Wed,Patrimônio Cultural,2
Wed,Patrimônio Histórico / Tombamento,43
Wed,Peculato,12
Wed,Pecúlios (Art. 81/5),3
Wed,Penalidades,20
Wed,Penhor,31
Wed,Pensão,4418
Wed,Pensão por Morte (Art. 74/9),1485
Wed,Perda da Propriedade,5
Wed,Perdas e Danos,62
Wed,Periclitação da Vida e da Saúde e Rixa,1
Wed,Perigo de contágio de moléstia grave,1
Wed,Perigo para a vida ou saúde de outrem,3
Wed,Pessoas Jurídicas,166
Wed,Pessoas naturais,981
Wed,Petição de Herança,19
Wed,PIS,165
Wed,Piso Salarial,5453
Wed,Plano de Classificação de Cargos,51
Wed,Planos de saúde,25
Wed,Planos de Saúde,15054
Wed,Pobreza,5
Wed,Pobreza :: Competência de Procedimento Administrativo - JIJ,5
Wed,Poluição,12
Wed,Posse,3540
Wed,Posse :: Competência de Fazenda Pública,5
Wed,Posse de Drogas para Consumo Pessoal,396
Wed,Posse e Exercício,136
Wed,Posse Sexual Mediante Fraude,31
Wed,Praticados por Particular Contra a Administração em Geral,2
Wed,Praticagem,7
Wed,Prazo de Validade,30
Wed,Prefeito,31
Wed,Prescrição,17
Wed,Prestação de Contas,37
Wed,Prestação de Serviços,6076
Wed,Prestação de serviços à comunidade,8
Wed,Previdência privada,11310
Wed,Processo Administrativo Disciplinar / Sindicância,28
Wed,Processo Administrativo Disciplinar ou Sindicância,270
Wed,Processo Disciplinar / Sindicância,9
Wed,Processo e Procedimento,4
Wed,Processo Legislativo,4
Wed,Produto Impróprio,1
Wed,Programa de Computador,27
Wed,Programa de Desligamento Voluntário (PDV),10
Wed,Promessa de Compra e Venda,9616
Wed,Promessa de Recompensa,7
Wed,Promoção,2250
Wed,Promoção / Ascensão,2863
Wed,"Promoção, constituição, financiamento ou integração de Organização Criminosa",15
Wed,Propriedade,1030
Wed,Propriedade Fiduciária,34
Wed,Propriedade Intelectual / Industrial,944
Wed,Prorrogação,1
Wed,Protesto Indevido de Título,551
Wed,Prova de Títulos,32
Wed,Provisória,4
Wed,Pulsos Excedentes,3
Wed,Quadrilha ou Bando,172
Wed,Quadrilha ou Bando (art. 288),1
Wed,Quinto Constitucional,1
Wed,Readaptação,43
Wed,Reajuste de Prestações,5
Wed,"Reajuste de Remuneração, Soldo, Proventos ou Pensão",141
Wed,"Reajustes de Remuneração, Proventos ou Pensão",6841
Wed,Receptação,2174
Wed,Receptação Qualificada,275
Wed,Recolhimento e Tratamento de Lixo,5
Wed,Recondução,23
Wed,Reconhecimento / Dissolução,5902
Wed,Recuperação judicial e Falência,3138
Wed,Recursos Administrativos,5
Wed,Recursos Hídricos,12
Wed,"Recusa, retardamento ou omissão de dados técnicos indispensáveis à propositura de Ação Civil Pública",18
Wed,Redistribuição,1
Wed,Redução da Capacidade Auditiva,29
Wed,Reforma,9
Wed,Regime,3
Wed,Regime de Bens Entre os Cônjuges,104
Wed,Regime Estatutário,121
Wed,Regime Previdenciário,172
Wed,Registro Civil das Pessoas Naturais,201
Wed,Registro das Pessoas Juridicas d de Titulos E,34
Wed,Registro de Imóveis,251
Wed,Registro de nascimento após prazo legal,5
Wed,Registro de Nascimento de Filho de Brasileiro Nascido no Exterior,4
Wed,Registro de Nascimento Inexistente,2
Wed,Registro de Óbito após prazo legal,6
Wed,Registro em Cadastro,1589
Wed,Registro em Cadastro de Análise de Crédito,457
Wed,Registro em Cadastro de Inadimplentes,8415
Wed,Registro para comercialização de dados cadastrais de consumidores,328
Wed,REGISTROS PÚBLICOS,37
Wed,Regulamentação de Visitas,696
Wed,Reintegração,607
Wed,Reivindicação,386
Wed,Relações de Parentesco,191
Wed,Remissão das Dívidas,3
Wed,Remoção,129
Wed,Remuneração,31
Wed,Repasse de Duodécimos,4
Wed,Repasse de Verbas Públicas,49
Wed,Repetição de indébito,764
Wed,Representação comercial,982
Wed,Rescisão,21
Wed,Rescisão / Resolução,200
Wed,Rescisão do contrato e devolução do dinheiro,1989
Wed,Reserva de Dominio,83
Wed,Reserva de Vagas para Deficientes,52
Wed,Reserva Remunerada,26
Wed,Resgate de Contribuição,43
Wed,Resistência,9
Wed,Responsabilidade Civil,27939
Wed,Responsabilidade Civil do Empregador,95
Wed,Responsabilidade Civil do Servidor Público / Indenização ao Erário,3
Wed,Responsabilidade Contratual,15
Wed,Responsabilidade da Administração,3285
Wed,Responsabilidade do Fornecedor,944
Wed,Responsabilidade dos sócios,25
Wed,Restabelecimento,693
Wed,Restituição de área,3
Wed,Retificação de Área de Imóvel,5
Wed,Retificação de Data de Nascimento,24
Wed,Retificação de Nome,202
Wed,Retificação de Sexo,15
Wed,Reversão,313
Wed,Revisão,3703
Wed,Revisão do Saldo Devedor,9
Wed,"Revisão Geral Anual (Mora do Executivo - inciso X, art. 37, CF 1988)",32
Wed,Revogação,9
Wed,Revogação de atos praticados em prejuízo de credores e da massa,10
Wed,Revogação/Anulação de multa ambiental,39
Wed,Revogação/Concessão de Licença Ambiental,72
Wed,Rixa,2
Wed,Roubo,4885
Wed,Roubo (art. 157),1310
Wed,Roubo Majorado,23487
Wed,Rufianismo,2
Wed,Rural - Agrícola/Pecuário,21
Wed,Rural (Art. 48/51),1
Wed,Salário-Educação,1
Wed,Salário-Família,649
Wed,Salário-Maternidade (Art. 71/73),1
Wed,Sanções Administrativas,24
Wed,Saneamento,26
Wed,SATISFACAO DE LASCIVIA MEDIANTE PRESENCA DE CRIANCA OU ADOLESCENTE,11
Wed,Saúde,3784
Wed,Seção Cível,163
Wed,Seguida de Morte,50
Wed,Seguro,28205
Wed,Seguro Apagão (Lei 10.438/02),2
Wed,Seguros Marítimos,6
Wed,Seqüestro e cárcere privado,133
Wed,Seqüestro e cárcere privado (art. 148),1
Wed,Serviço Militar,6
Wed,Serviço Militar dos Profissionais da Saúde,1
Wed,Serviços,873
Wed,Serviços Hospitalares,330
Wed,Serviços Profissionais,454
Wed,Servidão,137
Wed,Servidão Administrativa,70
Wed,Servidao de Eletroduto,325
Wed,Servidor Público Civil,8552
Wed,Servidores Ativos,82
Wed,Servidores Inativos,211
Wed,Sigilo Telefônico,1
Wed,Sistema Financeiro da Habitação,1247
Wed,Sistema Nacional de Trânsito,4625
Wed,Sistema Remuneratório e Benefícios,18403
Wed,Sociedade,752
Wed,Sonegação de papel ou objeto de valor probatório,4
Wed,Sub-rogação de Vinculo,4
Wed,Subsídios,32
Wed,Substituição do Produto,467
Wed,Subtração de Incapazes,2
Wed,Subtração ou inutilização de livro ou documento,1
Wed,Sucessão Provisória,3
Wed,Sucessões,1679
Wed,Superfície,1
Wed,Suspensão,39
Wed,Suspensão da Exigibilidade,129
Wed,Sustação de Protesto,1168
Wed,Sustação/Alteração de Leilão,7
Wed,Tabelionato de Protestos de Títulos,11
Wed,Tarifas,1042
Wed,Taxa de Coleta de Lixo,480
Wed,Taxa de Fiscalização Ambiental,3
Wed,Taxa de Fiscalização da Comissão de Valores Mobiliários,1
Wed,Taxa de Iluminação Pública,57
Wed,Taxa de Licença de Importação,1
Wed,Taxa de Licenciamento de Estabelecimento,693
Wed,Taxa de Limpeza Pública,103
Wed,Taxa de Melhoramento de Portos,5
Wed,Taxa de Ocupação,4
Wed,Taxa de Ocupação / Laudêmio / Foro,11
Wed,Taxa de Prevenção e Combate a Incêndio,47
Wed,Taxa Judiciária,19
Wed,Taxas,780
Wed,Telefonia,29870
Wed,Tempo de Serviço,190
Wed,Termo Aditivo,2
Wed,Teto Salarial,82
Wed,Títulos da Dívida Pública,4
Wed,Títulos de Crédito,182
Wed,Tráfico de Drogas e Condutas Afins,30914
Wed,Tráfico de influência,1
Wed,Transação,289
Wed,Transferência,33
Wed,Transferência de cotas,31
Wed,Transferência ex-officio para reserva,4
Wed,Transferência para reserva,4
Wed,Transmissão,1
Wed,Transporte Aéreo,1132
Wed,Transporte Aquaviário,22
Wed,Transporte de Coisas,790
Wed,Transporte de Pessoas,1174
Wed,Transporte Terrestre,192
Wed,Transporte Terrestre :: Competência de Cível - JIJ,2
Wed,Tratamento da Própria Saúde,53
Wed,Tratamento médico-hospitalar,34
Wed,Tratamento Médico-Hospitalar,1692
Wed,Tratamento Medico-Hospitalar e/ou Fornecimento,3710
Wed,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos,35590
Wed,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos :: Competência de Família Substituta - JIJ,6
Wed,Troca ou Permuta,65
Wed,Turismo,141
Wed,Tutela e Curatela,397
Wed,Ultraje Público ao Pudor (Ato/Escrito Obsceno),11
Wed,União Estável ou Concubinato,486
Wed,União Homoafetiva,13
Wed,Unidade de Conservação da Natureza,16
Wed,Unidade de terapia intensiva (UTI) / unidade de cuidados intensivos (UCI),5
Wed,Unidade de terapia intensiva (UTI) ou unidade de cuidados intensivos (UCI),193
Wed,Uso,9
Wed,Uso de documento falso,17
Wed,Uso ou Tráfico de Drogas,21
Wed,Uso ou Tráfico de Drogas :: Competência de Cautelares - JIJ,3
Wed,Uso ou Tráfico de Drogas :: Competência de Irregul. em Entidade de Atend. Sócioeducativo-JIJ,20
Wed,Usucapiao (Bens Moveis),9
Wed,Usucapião da L 6.969/1981,48
Wed,Usucapião Especial (Constitucional),94
Wed,Usucapião Especial Coletiva,9
Wed,Usucapião Extraordinária,930
Wed,Usucapião Ordinária,336
Wed,Usufruto,42
Wed,Usufruto e Administração dos Bens de Filhos Menores,4
Wed,Vaga de garagem,9
Wed,Variação Cambial,5
Wed,Veículos,12
Wed,Viagem ao Exterior,9
Wed,Viagem Nacional,1
Wed,Vícios de Construção,2
Wed,Vilipêndio a Cadáver,1
Wed,Violação aos Princípios Administrativos,44
Wed,"Violação de comunicação telegráfica, radioelétrica ou telefônica",2
Wed,Violação de direito autoral,7
Wed,Violação de domicílio,58
Wed,Violência Doméstica contra a Mulher,4
Wed,Voluntária,51
Wed,Warrant,4
Wed,Zoneamento Ecológico e Econômico,2
Wed,NA,13031
Thu,1/3 de férias,29
Thu,Abandono de incapaz,11
Thu,Abandono Intelectual,283
Thu,Abandono Intelectual :: Competência de Execução Cível - JIJ,16
Thu,Abandono Intelectual :: Competência de Irregul. em Entidade de Atend. Sócioeducativo-JIJ,1
Thu,Abandono Intelectual :: Competência de Procedimento Administrativo - JIJ,1
Thu,Abandono Material,537
Thu,Abandono Material :: Competência de Habilitações - JIJ,1
Thu,Abatimento proporcional do preço,254
Thu,Abono de Permanência,777
Thu,Abono Pecuniário (Art. 78 Lei 8.112/1990),20
Thu,Aborto provocado pela gestante ou com o seu consentimento,10
Thu,Aborto provocado por terceiro,25
Thu,Abuso de Incapazes,2
Thu,Abuso Sexual,92
Thu,Acessão,11
Thu,Acidente Aéreo,27
Thu,Acidente de Trabalho,511
Thu,Acidente De Trabalho,1788
Thu,Acidente de Trânsito,7739
Thu,Acompanhamento de Cônjuge ou Companheiro,13
Thu,Acumulação de Cargos,60
Thu,Acumulação de Proventos,1
Thu,Adicional de Horas Extras,1008
Thu,Adicional de Insalubridade,1741
Thu,Adicional de Periculosidade,303
Thu,Adicional de Produtividade,6
Thu,Adicional de Serviço Noturno,2462
Thu,Adicional por Tempo de Serviço,117
Thu,"Adidos, Agregados e Adjuntos",3
Thu,Adimplemento e Extinção,100
Thu,Adjudicação Compulsória,943
Thu,Administração,69
Thu,Administração de Herança,97
Thu,Administração judicial,51
Thu,Admissão / Permanência / Despedida,357
Thu,Adoção de Adolescente,8
Thu,Adoção de Criança,250
Thu,Adoção de Maior,26
Thu,Adoção Internacional :: Competência de Preparação para Adoção - JIJ,7
Thu,Adoção Nacional,36
Thu,Adoção Nacional :: Competência de Preparação para Adoção - JIJ,3
Thu,Adulteração de Sinal Identificador de Veículo Automotor,1162
Thu,Advertência,7
Thu,Afastamento,3
Thu,Afastamento do Cargo,6
Thu,Agêncie e Distribuição,24
Thu,Agentes Políticos,30
Thu,Agregação,1
Thu,Agrotóxicos,33
Thu,Água e/ou Esgoto,27
Thu,Águas Públicas,92
Thu,Alienação Fiduciária,139005
Thu,Alienação Judicial,37
Thu,Alienação ou Oneração Fraudulenta de Coisa Própria,3
Thu,Alienação Parental,45
Thu,Alimentos,9359
Thu,Alíquota Progressiva,1
Thu,Alíquota Zero,1
Thu,Alistamento / Serviço Eleitoral,1
Thu,Alteração de capital,2
Thu,Alteração de Coisa Comum,46
Thu,Aluguel de Embarcações (Fretamento E Carta Partida),3
Thu,Amamentação,2
Thu,Ameaça,2323
Thu,Ameaça (art. 147),101
Thu,Anistia,5
Thu,Anulação,516
Thu,Anulação de Débito Fiscal,286
Thu,Anulação e Correção de Provas / Questões,377
Thu,Apologia de Crime ou Criminoso,1
Thu,Aposentadoria,1374
Thu,Aposentadoria Especial (Art. 57/8),1
Thu,Aposentadoria por Idade (Art. 48/51),5
Thu,Aposentadoria por Invalidez,442
Thu,Aposentadoria por Invalidez Acidentária,288
Thu,Aposentadoria por Tempo de Contribuição (Art. 55/6),3
Thu,Aposentadoria por Tempo de Serviço (Art. 52/4),2
Thu,Aposentadoria/Retorno aoTrabalho,1
Thu,Apreensão,14
Thu,"Apropriação de Coisa Havida por Erro, Caso Fortuito ou Força da Natureza",1
Thu,Apropriação indébita,275
Thu,"Apropriação indébita (art. 168, caput)",2
Thu,Apropriação indébita Previdenciária,10
Thu,Apuração de haveres,152
Thu,Aquisição,1404
Thu,Aquisição de veículos automotores,1
Thu,Área de Preservação Permanente,8
Thu,Arquivamento Administrativo - Crédito de Pequeno Valor,1
Thu,Arras ou Sinal,2
Thu,Arrendamento Mercantil,6492
Thu,Arrendamento Rural,1564
Thu,Assédio Sexual,9
Thu,Assembléia,107
Thu,Assinatura Básica Mensal,252
Thu,Assistência à Saúde,195
Thu,Assistência Médico-Hospitalar,5
Thu,Assistência Pré-escolar,5
Thu,Associação,396
Thu,Associação para a Produção e Tráfico e Condutas Afins,516
Thu,Assunção de Dívida,6
Thu,Assunção de Obrigação no Último Ano do Mandado ou Legislatura,10
Thu,Atentado ao Pudor Mediante Fraude,1
Thu,Atentado Violento ao Pudor,555
Thu,Atentado Violento ao Pudor (Art. 214),21
Thu,Atividade Política,13
Thu,Ato / Negócio Jurídico,317
Thu,Ato Infracional,4040
Thu,"Ato Lesivo ao Patrimônio Artístico, Estético, Histórico ou Turístico",34
Thu,Atos Administrativos,1835
Thu,Atos Unilaterais,62
Thu,ATP/Adicional de Tarifa Portuária,2
Thu,Atraso de vôo,149
Thu,Autofalência,99
